trade_date,open,high,low,close,adjusted_close,volume
2022-08-31,1267.3761,1273.5105,1254.2274,1257.4153,1257.4153,1638206
2022-09-01,1257.4153,1268.4357,1255.886,1267.8914,1267.8914,1495704
2022-09-02,1267.8914,1273.2773,1257.214,1259.5102,1259.5102,1406825
2022-09-05,1259.5102,1261.4411,1220.0904,1222.6088,1222.6088,2516366
2022-09-06,1222.6088,1230.3961,1221.6217,1225.8639,1225.8639,2582063
2022-09-07,1225.8639,1227.5842,1219.5069,1221.2136,1221.2136,2046850
2022-09-08,1221.2136,1229.0602,1221.0609,1224.9899,1224.9899,2590802
2022-09-09,1224.9899,1239.0607,1224.4961,1235.3878,1235.3878,1954299
2022-09-12,1235.3878,1238.9478,1223.2099,1236.3657,1236.3657,2761116
2022-09-13,1236.3657,1243.6674,1234.0224,1241.6934,1241.6934,1732539
2022-09-14,1241.6934,1253.7396,1239.8424,1244.3544,1244.3544,2901945
2022-09-15,1244.3544,1268.3688,1239.8282,1267.7673,1267.7673,1685681
2022-09-16,1267.7673,1283.7877,1263.8743,1280.4607,1280.4607,1646790
2022-09-19,1280.4607,1296.3684,1278.8061,1294.8672,1294.8672,1613379
2022-09-20,1294.8672,1297.5124,1293.0367,1295.3567,1295.3567,2036833
2022-09-21,1295.3567,1302.4288,1276.9164,1278.5923,1278.5923,1465829
2022-09-22,1278.5923,1286.4058,1270.3871,1272.5012,1272.5012,1613554
2022-09-23,1272.5012,1296.6892,1271.7423,1291.0171,1291.0171,2343557
2022-09-26,1291.0171,1297.6747,1286.2709,1293.7236,1293.7236,2073305
2022-09-27,1293.7236,1311.2962,1291.7262,1308.8048,1308.8048,2090533
2022-09-28,1308.8048,1310.839,1304.679,1308.7711,1308.7711,1611122
2022-09-29,1308.7711,1315.4216,1304.425,1309.1875,1309.1875,1873735
2022-09-30,1309.1875,1311.3184,1282.4159,1289.249,1289.249,1622030
2022-10-03,1289.249,1294.9772,1274.5532,1278.3631,1278.3631,1887593
2022-10-04,1278.3631,1280.3495,1276.3912,1278.1002,1278.1002,1538371
2022-10-05,1278.1002,1302.8268,1271.437,1300.4302,1300.4302,2114453
2022-10-06,1300.4302,1301.6651,1286.5648,1292.2489,1292.2489,1625944
2022-10-07,1292.2489,1300.3811,1286.8694,1298.782,1298.782,2192229
2022-10-10,1298.782,1321.2422,1292.0224,1314.3729,1314.3729,2736222
2022-10-11,1314.3729,1322.0377,1303.6882,1306.1833,1306.1833,2719388
2022-10-12,1306.1833,1339.1413,1298.6634,1336.6545,1336.6545,2245542
2022-10-13,1336.6545,1350.1769,1335.5577,1345.3302,1345.3302,2501972
2022-10-14,1345.3302,1354.1351,1339.8879,1344.3826,1344.3826,2642909
2022-10-17,1344.3826,1364.3297,1336.6406,1359.9761,1359.9761,1386991
2022-10-18,1359.9761,1366.6714,1353.888,1354.3378,1354.3378,1907228
2022-10-19,1354.3378,1364.3608,1343.4014,1363.5108,1363.5108,2331256
2022-10-20,1363.5108,1366.5704,1344.855,1348.5507,1348.5507,2103123
2022-10-21,1348.5507,1393.332,1341.9224,1389.1026,1389.1026,2031303
2022-10-24,1389.1026,1393.0025,1376.5757,1380.73,1380.73,1981831
2022-10-25,1380.73,1386.5307,1352.2629,1358.7056,1358.7056,2824093
2022-10-26,1358.7056,1360.0974,1322.8026,1336.4041,1336.4041,1473498
2022-10-27,1336.4041,1340.4533,1328.9306,1329.6899,1329.6899,1766041
2022-10-28,1329.6899,1331.1138,1325.1765,1330.9578,1330.9578,1523577
2022-10-31,1330.9578,1360.563,1327.7913,1358.1853,1358.1853,1422954
2022-11-01,1358.1853,1359.2012,1349.2716,1349.7948,1349.7948,1787241
2022-11-02,1349.7948,1371.9943,1347.4695,1367.4495,1367.4495,2138845
2022-11-03,1367.4495,1370.3522,1332.4578,1340.2863,1340.2863,1790997
2022-11-04,1340.2863,1349.0426,1338.0396,1346.7781,1346.7781,2055309
2022-11-07,1346.7781,1348.508,1338.4752,1340.8672,1340.8672,3017699
2022-11-08,1340.8672,1340.9758,1320.2536,1320.6948,1320.6948,2409273
2022-11-09,1320.6948,1356.478,1318.9842,1352.8056,1352.8056,2589655
2022-11-10,1352.8056,1387.1744,1344.9811,1378.9261,1378.9261,2019728
2022-11-11,1378.9261,1382.211,1377.6372,1380.5275,1380.5275,2062994
2022-11-14,1380.5275,1394.2697,1379.1547,1393.2159,1393.2159,1792294
2022-11-15,1393.2159,1401.2473,1376.2875,1378.9061,1378.9061,1542571
2022-11-16,1378.9061,1414.5984,1377.6132,1406.6582,1406.6582,1636663
2022-11-17,1406.6582,1426.0508,1403.023,1424.4744,1424.4744,1802315
2022-11-18,1424.4744,1427.6873,1398.4009,1401.0272,1401.0272,1657900
2022-11-21,1401.0272,1413.3068,1361.5437,1368.0705,1368.0705,1332581
2022-11-22,1368.0705,1388.2167,1365.4702,1382.7434,1382.7434,1989778
2022-11-23,1382.7434,1391.5787,1376.5756,1379.6423,1379.6423,1799702
2022-11-24,1379.6423,1392.7115,1373.0836,1382.0456,1382.0456,2952846
2022-11-25,1382.0456,1392.4636,1380.0685,1390.5957,1390.5957,2152257
2022-11-28,1390.5957,1414.9662,1381.05,1413.9192,1413.9192,2069022
2022-11-29,1413.9192,1452.4955,1408.2204,1449.6351,1449.6351,2442793
2022-11-30,1449.6351,1480.5621,1442.7029,1477.6399,1477.6399,2582396
2022-12-01,1477.6399,1487.6733,1467.7122,1487.2284,1487.2284,1686162
2022-12-02,1487.2284,1489.2042,1475.8363,1479.912,1479.912,1998391
2022-12-05,1479.912,1491.9051,1476.8466,1490.2236,1490.2236,1481326
2022-12-06,1490.2236,1496.9049,1482.3205,1483.2231,1483.2231,2518027
2022-12-07,1483.2231,1493.0319,1468.1186,1473.4372,1473.4372,1436902
2022-12-08,1473.4372,1476.0899,1460.3984,1463.3887,1463.3887,1915540
2022-12-09,1463.3887,1483.2195,1458.2877,1476.2734,1476.2734,2315781
2022-12-12,1476.2734,1478.4459,1457.4594,1457.989,1457.989,1647225
2022-12-13,1457.989,1466.3406,1449.0622,1463.8449,1463.8449,1815812
2022-12-14,1463.8449,1466.1852,1459.0546,1459.756,1459.756,1471079
2022-12-15,1459.756,1467.1982,1415.0591,1422.2565,1422.2565,1865922
2022-12-16,1422.2565,1436.3031,1418.6693,1431.7975,1431.7975,1592476
2022-12-19,1431.7975,1435.0539,1424.617,1425.4067,1425.4067,2097316
2022-12-20,1425.4067,1430.1214,1413.4102,1424.5902,1424.5902,1799226
2022-12-21,1424.5902,1435.8798,1424.0876,1435.5659,1435.5659,1967657
2022-12-22,1435.5659,1436.2809,1426.2277,1430.3832,1430.3832,1797139
2022-12-23,1430.3832,1449.1614,1428.848,1447.7586,1447.7586,1628629
2022-12-26,1447.7586,1454.7255,1425.7886,1431.8885,1431.8885,1840459
2022-12-27,1431.8885,1432.4682,1417.702,1420.3484,1420.3484,1129634
2022-12-28,1420.3484,1426.6704,1419.574,1426.0313,1426.0313,2505331
2022-12-29,1426.0313,1435.4361,1410.7931,1417.657,1417.657,2185100
2022-12-30,1417.657,1422.7401,1402.2004,1409.4803,1409.4803,1779673
2023-01-02,1409.4803,1436.0351,1403.7265,1435.6058,1435.6058,2204696
2023-01-03,1435.6058,1441.3561,1425.2722,1432.0183,1432.0183,1733212
2023-01-04,1432.0183,1434.132,1412.2424,1425.5008,1425.5008,2542927
2023-01-05,1425.5008,1437.2382,1422.1591,1427.4121,1427.4121,2380203
2023-01-06,1427.4121,1436.9878,1424.14,1436.142,1436.142,2753689
2023-01-09,1436.142,1437.1599,1417.7853,1431.2301,1431.2301,2560037
2023-01-10,1431.2301,1431.8617,1416.57,1421.3174,1421.3174,1535216
2023-01-11,1421.3174,1421.9384,1398.9401,1403.0358,1403.0358,1965610
2023-01-12,1403.0358,1409.6116,1392.9895,1395.4883,1395.4883,2393130
2023-01-13,1395.4883,1410.999,1369.2124,1373.48,1373.48,1872963
2023-01-16,1373.48,1374.4791,1352.5456,1355.158,1355.158,1982215
2023-01-17,1355.158,1375.8607,1354.7118,1372.7363,1372.7363,1563108
2023-01-18,1372.7363,1373.5086,1354.8217,1357.8483,1357.8483,1005793
2023-01-19,1357.8483,1358.3469,1353.4143,1358.2517,1358.2517,2158365
2023-01-20,1358.2517,1359.6819,1348.4526,1356.9832,1356.9832,2642012
2023-01-23,1356.9832,1358.0495,1330.4359,1336.1502,1336.1502,1705822
2023-01-24,1336.1502,1360.6548,1334.8801,1350.5333,1350.5333,1876864
2023-01-25,1350.5333,1372.8598,1339.7395,1370.2067,1370.2067,2432441
2023-01-26,1370.2067,1403.805,1357.928,1401.4221,1401.4221,1906405
2023-01-27,1401.4221,1436.7599,1397.3082,1433.7197,1433.7197,1867225
2023-01-30,1433.7197,1440.5946,1426.5029,1428.0519,1428.0519,2212067
2023-01-31,1428.0519,1434.5286,1425.6696,1431.4424,1431.4424,2280438
2023-02-01,1431.4424,1441.148,1407.3723,1407.3842,1407.3842,2571397
2023-02-02,1407.3842,1417.74,1403.3084,1412.2379,1412.2379,2084080
2023-02-03,1412.2379,1433.2911,1411.2235,1431.5315,1431.5315,2362144
2023-02-06,1431.5315,1450.7152,1430.1871,1446.8891,1446.8891,1902745
2023-02-07,1446.8891,1455.1424,1424.5196,1428.6305,1428.6305,1552586
2023-02-08,1428.6305,1431.4321,1393.2746,1398.2764,1398.2764,2614837
2023-02-09,1398.2764,1415.2907,1394.0864,1411.0392,1411.0392,1749733
2023-02-10,1411.0392,1436.491,1403.3838,1428.9712,1428.9712,2228381
2023-02-13,1428.9712,1429.9282,1409.6364,1414.6714,1414.6714,2135376
2023-02-14,1414.6714,1417.1182,1397.0698,1400.1103,1400.1103,1921260
2023-02-15,1400.1103,1405.6732,1378.9223,1383.4401,1383.4401,2544556
2023-02-16,1383.4401,1387.4933,1380.1136,1382.3737,1382.3737,1535840
2023-02-17,1382.3737,1385.7999,1373.8472,1381.3782,1381.3782,2283641
2023-02-20,1381.3782,1413.6296,1377.7018,1396.9955,1396.9955,1759078
2023-02-21,1396.9955,1421.2017,1391.2743,1415.2685,1415.2685,1751919
2023-02-22,1415.2685,1450.9896,1404.5625,1432.6106,1432.6106,2562056
2023-02-23,1432.6106,1435.3993,1426.1481,1427.6443,1427.6443,1906367
2023-02-24,1427.6443,1430.3911,1390.9947,1397.2486,1397.2486,2069972
2023-02-27,1397.2486,1397.3118,1365.2342,1367.2574,1367.2574,994660
2023-02-28,1367.2574,1368.557,1352.8729,1357.312,1357.312,1286371
2023-03-01,1357.312,1373.1282,1355.8433,1369.9669,1369.9669,1982568
2023-03-02,1369.9669,1390.1109,1361.0829,1385.4872,1385.4872,2364800
2023-03-03,1385.4872,1407.8916,1384.3108,1404.227,1404.227,2117512
2023-03-06,1404.227,1406.4517,1374.4699,1374.9655,1374.9655,1786858
2023-03-07,1374.9655,1375.5355,1369.1859,1372.8191,1372.8191,2565695
2023-03-08,1372.8191,1373.7647,1342.3952,1347.4973,1347.4973,1440997
2023-03-09,1347.4973,1354.8845,1345.8427,1349.5199,1349.5199,2209394
2023-03-10,1349.5199,1360.1336,1304.8014,1316.5056,1316.5056,1954423
2023-03-13,1316.5056,1320.1672,1311.866,1315.288,1315.288,2407962
2023-03-14,1315.288,1335.8623,1311.1019,1329.1959,1329.1959,2103727
2023-03-15,1329.1959,1341.7801,1328.7462,1334.21,1334.21,2066887
2023-03-16,1334.21,1339.8518,1318.9431,1319.0368,1319.0368,1513527
2023-03-17,1319.0368,1319.6143,1307.6011,1311.1674,1311.1674,1840847
2023-03-20,1311.1674,1321.1248,1305.2837,1318.8607,1318.8607,2051118
2023-03-21,1318.8607,1327.4982,1308.8928,1309.8578,1309.8578,2934335
2023-03-22,1309.8578,1310.2834,1285.4719,1291.0086,1291.0086,2528297
2023-03-23,1291.0086,1301.0425,1283.6936,1299.3426,1299.3426,1562353
2023-03-24,1299.3426,1303.3053,1292.5879,1293.8732,1293.8732,1528346
2023-03-27,1293.8732,1297.6883,1277.7253,1283.8047,1283.8047,2104992
2023-03-28,1283.8047,1295.4578,1278.5344,1282.6758,1282.6758,1962605
2023-03-29,1282.6758,1289.4911,1235.9305,1240.2052,1240.2052,2142149
2023-03-30,1240.2052,1255.0571,1234.5668,1247.0561,1247.0561,1110665
2023-03-31,1247.0561,1247.3044,1221.9361,1222.4253,1222.4253,2576449
2023-04-03,1222.4253,1245.3159,1214.6027,1238.0412,1238.0412,2009603
2023-04-04,1238.0412,1240.3414,1229.128,1231.3337,1231.3337,2104840
2023-04-05,1231.3337,1237.9129,1224.5295,1232.7429,1232.7429,2185017
2023-04-06,1232.7429,1236.3925,1214.2418,1221.1715,1221.1715,2130766
2023-04-07,1221.1715,1230.549,1203.4752,1206.0266,1206.0266,1549450
2023-04-10,1206.0266,1208.1815,1195.7814,1201.7137,1201.7137,1909927
2023-04-11,1201.7137,1202.759,1194.553,1195.8394,1195.8394,2709570
2023-04-12,1195.8394,1212.7661,1190.8482,1207.3218,1207.3218,2331603
2023-04-13,1207.3218,1219.6307,1206.1462,1217.6539,1217.6539,1545204
2023-04-14,1217.6539,1225.0256,1213.4042,1220.4891,1220.4891,2311110
2023-04-17,1220.4891,1223.8261,1216.779,1217.2007,1217.2007,2327060
2023-04-18,1217.2007,1246.9806,1216.054,1242.0342,1242.0342,2544960
2023-04-19,1242.0342,1248.0088,1230.9062,1231.3584,1231.3584,1270727
2023-04-20,1231.3584,1236.4393,1201.4663,1203.0683,1203.0683,1770826
2023-04-21,1203.0683,1214.1334,1202.366,1212.0204,1212.0204,1643236
2023-04-24,1212.0204,1233.4555,1208.8732,1222.7983,1222.7983,2288003
2023-04-25,1222.7983,1226.2172,1219.9581,1223.7558,1223.7558,2668932
2023-04-26,1223.7558,1231.6763,1195.4275,1201.6123,1201.6123,1383733
2023-04-27,1201.6123,1204.1862,1192.3678,1195.015,1195.015,2181578
