trade_date,open,high,low,close,adjusted_close,volume
2022-02-16,2556.0974,2577.5012,2542.6255,2573.2945,2573.2945,1606239
2022-02-17,2573.2945,2583.5364,2564.6429,2564.7753,2564.7753,1575471
2022-02-18,2564.7753,2598.6648,2554.5174,2590.3591,2590.3591,2170089
2022-02-21,2590.3591,2594.3421,2580.1478,2584.6186,2584.6186,2157410
2022-02-22,2584.6186,2588.1406,2537.7405,2544.0161,2544.0161,1908035
2022-02-23,2544.0161,2555.7784,2484.4337,2505.4395,2505.4395,1997305
2022-02-24,2505.4395,2533.2267,2499.6583,2527.6027,2527.6027,1538898
2022-02-25,2527.6027,2542.8028,2514.345,2525.3723,2525.3723,1907584
2022-02-28,2525.3723,2528.7242,2516.801,2528.4629,2528.4629,1516708
2022-03-01,2528.4629,2532.8798,2499.3284,2502.2477,2502.2477,2144462
2022-03-02,2502.2477,2526.1239,2500.6338,2516.0184,2516.0184,2036458
2022-03-03,2516.0184,2532.1496,2508.7508,2528.647,2528.647,1724254
2022-03-04,2528.647,2579.7818,2526.9626,2571.3194,2571.3194,1347817
2022-03-07,2571.3194,2591.0001,2558.4447,2581.4961,2581.4961,1933150
2022-03-08,2581.4961,2582.7812,2552.566,2557.3164,2557.3164,2262328
2022-03-09,2557.3164,2559.1056,2528.784,2543.2627,2543.2627,1660953
2022-03-10,2543.2627,2566.1127,2522.0291,2561.4061,2561.4061,2265086
2022-03-11,2561.4061,2592.0466,2545.485,2589.9226,2589.9226,2031324
2022-03-14,2589.9226,2596.9303,2580.3882,2593.7882,2593.7882,2790408
2022-03-15,2593.7882,2597.1017,2584.8462,2594.2621,2594.2621,2386339
2022-03-16,2594.2621,2621.5003,2584.031,2608.5743,2608.5743,2162019
2022-03-17,2608.5743,2657.8743,2606.6525,2633.6024,2633.6024,1921523
2022-03-18,2633.6024,2637.7433,2574.7196,2585.347,2585.347,2574006
2022-03-21,2585.347,2603.364,2575.0798,2582.888,2582.888,2351320
2022-03-22,2582.888,2587.5083,2570.3921,2571.3253,2571.3253,2320031
2022-03-23,2571.3253,2579.1177,2542.7946,2553.7507,2553.7507,2009447
2022-03-24,2553.7507,2583.6317,2546.6292,2568.2011,2568.2011,1991096
2022-03-25,2568.2011,2650.6588,2558.5858,2614.4819,2614.4819,1961654
2022-03-28,2614.4819,2661.3288,2591.671,2649.9829,2649.9829,2277184
2022-03-29,2649.9829,2652.4446,2627.9934,2638.515,2638.515,1726737
2022-03-30,2638.515,2680.0591,2614.1617,2679.8782,2679.8782,2316173
2022-03-31,2679.8782,2705.4667,2675.6385,2700.356,2700.356,2657315
2022-04-01,2700.356,2786.2634,2694.4194,2767.1564,2767.1564,1824195
2022-04-04,2767.1564,2767.5232,2741.0522,2743.3074,2743.3074,2358163
2022-04-05,2743.3074,2759.6401,2742.7242,2744.1129,2744.1129,2725405
2022-04-06,2744.1129,2758.4768,2731.368,2754.8235,2754.8235,1953428
2022-04-07,2754.8235,2765.1809,2743.1895,2743.8861,2743.8861,2108407
2022-04-08,2743.8861,2777.9449,2741.6462,2775.3103,2775.3103,1057135
2022-04-11,2775.3103,2779.8688,2759.6713,2771.2877,2771.2877,1328488
2022-04-12,2771.2877,2800.9895,2760.4221,2795.365,2795.365,2023641
2022-04-13,2795.365,2853.7328,2789.6233,2828.4133,2828.4133,879297
2022-04-14,2828.4133,2897.6892,2825.8744,2879.9982,2879.9982,1428472
2022-04-15,2879.9982,2882.6288,2841.1493,2843.6291,2843.6291,1325608
2022-04-18,2843.6291,2847.2823,2820.3034,2835.0886,2835.0886,2040270
2022-04-19,2835.0886,2840.0176,2825.7508,2834.0483,2834.0483,1925188
2022-04-20,2834.0483,2886.4538,2813.6709,2880.7982,2880.7982,2486387
2022-04-21,2880.7982,2912.5066,2878.4125,2907.289,2907.289,1685613
2022-04-22,2907.289,2924.1256,2859.3034,2868.8053,2868.8053,2040032
2022-04-25,2868.8053,2893.5917,2816.1721,2820.7518,2820.7518,1557575
2022-04-26,2820.7518,2871.3162,2807.0804,2870.971,2870.971,1921449
2022-04-27,2870.971,2877.4126,2847.6633,2860.0002,2860.0002,2711852
2022-04-28,2860.0002,2872.2932,2858.7222,2869.6666,2869.6666,2064493
2022-04-29,2869.6666,2921.4712,2864.4372,2910.3414,2910.3414,2042099
2022-05-02,2910.3414,2925.8946,2857.2437,2857.8541,2857.8541,1891680
2022-05-03,2857.8541,2872.5813,2835.6728,2845.5948,2845.5948,1727113
2022-05-04,2845.5948,2924.3763,2840.2606,2916.5931,2916.5931,1341395
2022-05-05,2916.5931,2922.8245,2860.8116,2868.706,2868.706,2247579
2022-05-06,2868.706,2927.7196,2848.5836,2919.3124,2919.3124,2124752
2022-05-09,2919.3124,2923.4557,2872.5231,2888.8923,2888.8923,2219575
2022-05-10,2888.8923,2926.9477,2886.056,2924.9258,2924.9258,2960965
2022-05-11,2924.9258,2950.6644,2922.5741,2941.7566,2941.7566,1727946
2022-05-12,2941.7566,2953.2792,2852.7001,2875.1929,2875.1929,1459822
2022-05-13,2875.1929,2896.6513,2822.4457,2841.2797,2841.2797,2172769
2022-05-16,2841.2797,2919.0704,2840.1802,2901.4669,2901.4669,2120693
2022-05-17,2901.4669,2901.7577,2859.556,2860.6382,2860.6382,2418611
2022-05-18,2860.6382,2910.5426,2860.3954,2910.1702,2910.1702,1847527
2022-05-19,2910.1702,2956.05,2903.1562,2945.2231,2945.2231,2450366
2022-05-20,2945.2231,2991.0136,2925.6639,2984.4328,2984.4328,1289145
2022-05-23,2984.4328,3000.6602,2982.8095,2989.7354,2989.7354,1617098
2022-05-24,2989.7354,3008.2831,2916.6677,2923.6439,2923.6439,1899692
2022-05-25,2923.6439,2935.5471,2886.1231,2900.4812,2900.4812,2212071
2022-05-26,2900.4812,2933.1072,2897.9106,2925.5641,2925.5641,1916200
2022-05-27,2925.5641,2927.8172,2882.8567,2888.0943,2888.0943,2016454
2022-05-30,2888.0943,2901.1496,2835.8639,2845.6038,2845.6038,1292872
2022-05-31,2845.6038,2897.3267,2822.6027,2893.7248,2893.7248,2474955
2022-06-01,2893.7248,2902.6649,2872.8132,2874.2597,2874.2597,2577039
2022-06-02,2874.2597,2881.4644,2809.9779,2816.5798,2816.5798,1259930
2022-06-03,2816.5798,2878.3815,2808.3974,2876.8629,2876.8629,2243310
2022-06-06,2876.8629,2941.2485,2863.2002,2923.7914,2923.7914,2310969
2022-06-07,2923.7914,2926.215,2863.4526,2871.7633,2871.7633,2642635
2022-06-08,2871.7633,2903.1692,2848.7818,2892.2244,2892.2244,1931689
2022-06-09,2892.2244,2914.824,2876.2561,2877.9236,2877.9236,1971848
2022-06-10,2877.9236,2879.9205,2831.8393,2834.6321,2834.6321,2433074
2022-06-13,2834.6321,2857.4964,2779.1459,2797.8383,2797.8383,1791176
2022-06-14,2797.8383,2839.4788,2781.0319,2828.9225,2828.9225,1840548
2022-06-15,2828.9225,2841.0432,2798.3567,2807.6033,2807.6033,2372356
2022-06-16,2807.6033,2836.8923,2806.8374,2832.0569,2832.0569,2166656
2022-06-17,2832.0569,2842.5854,2813.3284,2818.1959,2818.1959,1341036
2022-06-20,2818.1959,2827.2256,2815.8127,2824.4817,2824.4817,2358347
2022-06-21,2824.4817,2837.1105,2775.9062,2786.0655,2786.0655,2130992
2022-06-22,2786.0655,2790.4572,2745.1338,2758.7876,2758.7876,1149906
2022-06-23,2758.7876,2759.3605,2729.5285,2740.3238,2740.3238,1765497
2022-06-24,2740.3238,2755.1683,2711.5585,2721.0846,2721.0846,2135419
2022-06-27,2721.0846,2774.5263,2716.6852,2762.2981,2762.2981,1833103
2022-06-28,2762.2981,2771.2538,2721.703,2736.4655,2736.4655,2339316
2022-06-29,2736.4655,2739.3397,2708.1997,2709.0413,2709.0413,2418237
2022-06-30,2709.0413,2719.0525,2670.0415,2678.5236,2678.5236,1897078
2022-07-01,2678.5236,2704.5574,2675.5789,2687.9369,2687.9369,1955831
2022-07-04,2687.9369,2733.3202,2686.2183,2727.4945,2727.4945,1627279
2022-07-05,2727.4945,2728.5586,2688.0381,2709.7528,2709.7528,1381902
2022-07-06,2709.7528,2720.6178,2692.4158,2692.9779,2692.9779,2576948
2022-07-07,2692.9779,2699.1903,2687.7842,2698.0392,2698.0392,2504596
2022-07-08,2698.0392,2701.0305,2687.1725,2687.3264,2687.3264,2043479
2022-07-11,2687.3264,2737.3974,2673.743,2717.0025,2717.0025,2148249
2022-07-12,2717.0025,2769.7579,2699.9518,2766.1323,2766.1323,1457349
2022-07-13,2766.1323,2800.2168,2763.4634,2786.9586,2786.9586,2440945
2022-07-14,2786.9586,2851.0847,2775.934,2831.3489,2831.3489,2159143
2022-07-15,2831.3489,2842.1032,2730.592,2741.6229,2741.6229,1590705
2022-07-18,2741.6229,2791.1108,2739.5383,2780.6265,2780.6265,2054265
2022-07-19,2780.6265,2795.0837,2770.9843,2772.1671,2772.1671,2115269
2022-07-20,2772.1671,2799.0221,2767.6183,2789.7099,2789.7099,1656887
2022-07-21,2789.7099,2819.767,2787.584,2805.3148,2805.3148,2575682
2022-07-22,2805.3148,2826.8825,2763.7455,2771.186,2771.186,1903965
2022-07-25,2771.186,2793.6396,2748.9106,2784.0513,2784.0513,2519863
2022-07-26,2784.0513,2791.4269,2781.8466,2788.1673,2788.1673,2234864
2022-07-27,2788.1673,2818.666,2767.6836,2804.1803,2804.1803,1781402
2022-07-28,2804.1803,2835.6802,2803.1168,2830.1397,2830.1397,2222163
2022-07-29,2830.1397,2874.4697,2824.9352,2865.2295,2865.2295,1789977
2022-08-01,2865.2295,2878.0057,2852.916,2858.1229,2858.1229,2520885
2022-08-02,2858.1229,2859.2776,2852.9246,2854.4006,2854.4006,2759809
2022-08-03,2854.4006,2871.5164,2784.9885,2794.5816,2794.5816,1936023
2022-08-04,2794.5816,2801.4691,2757.2079,2779.0488,2779.0488,2838631
2022-08-05,2779.0488,2794.4428,2772.0908,2793.5825,2793.5825,2628027
2022-08-08,2793.5825,2809.3244,2754.2089,2764.319,2764.319,2244291
2022-08-09,2764.319,2807.3982,2759.0155,2793.8763,2793.8763,1928086
2022-08-10,2793.8763,2823.2342,2780.1309,2811.6896,2811.6896,2718102
2022-08-11,2811.6896,2818.8966,2804.8038,2813.488,2813.488,1939689
2022-08-12,2813.488,2819.6992,2806.0342,2806.6477,2806.6477,2398735
2022-08-15,2806.6477,2843.9849,2798.5615,2831.2396,2831.2396,2459659
2022-08-16,2831.2396,2841.9558,2824.1993,2826.9702,2826.9702,1814610
2022-08-17,2826.9702,2836.6946,2804.1095,2804.551,2804.551,1122800
2022-08-18,2804.551,2807.0098,2772.509,2792.3074,2792.3074,2717460
2022-08-19,2792.3074,2826.1101,2775.611,2825.6679,2825.6679,2193796
2022-08-22,2825.6679,2837.2184,2766.8212,2770.2458,2770.2458,2688558
2022-08-23,2770.2458,2818.5601,2766.382,2799.3359,2799.3359,1528679
2022-08-24,2799.3359,2847.6335,2790.3517,2822.1121,2822.1121,955523
2022-08-25,2822.1121,2844.8021,2791.2695,2827.375,2827.375,1817908
2022-08-26,2827.375,2847.3029,2787.7546,2817.4522,2817.4522,1947712
2022-08-29,2817.4522,2863.4431,2814.4471,2855.6038,2855.6038,1827839
2022-08-30,2855.6038,2872.8523,2846.6259,2869.4727,2869.4727,2577185
2022-08-31,2869.4727,2891.711,2864.6789,2885.2445,2885.2445,2370864
2022-09-01,2885.2445,2886.7903,2877.8113,2885.0225,2885.0225,1950705
2022-09-02,2885.0225,2910.6297,2883.2326,2902.772,2902.772,1708023
2022-09-05,2902.772,2959.7965,2888.6317,2959.1501,2959.1501,1933563
2022-09-06,2959.1501,2964.3769,2892.757,2897.9835,2897.9835,2014034
2022-09-07,2897.9835,2921.0014,2887.0861,2916.1464,2916.1464,2096661
2022-09-08,2916.1464,2936.0184,2914.9974,2933.9287,2933.9287,1984421
2022-09-09,2933.9287,2970.6415,2925.6748,2965.1577,2965.1577,1830745
2022-09-12,2965.1577,2993.7513,2962.1372,2990.8885,2990.8885,1818135
2022-09-13,2990.8885,3015.9303,2967.6463,3004.6099,3004.6099,2004711
2022-09-14,3004.6099,3005.3807,2953.7869,2985.9017,2985.9017,1910183
2022-09-15,2985.9017,3027.2514,2980.7788,3022.726,3022.726,1785047
2022-09-16,3022.726,3063.2659,3020.7691,3049.7585,3049.7585,1854521
2022-09-19,3049.7585,3105.7869,3043.9668,3091.685,3091.685,2613788
2022-09-20,3091.685,3093.4239,3024.0636,3039.8942,3039.8942,2024638
2022-09-21,3039.8942,3061.5934,3028.5904,3036.7094,3036.7094,2042418
2022-09-22,3036.7094,3039.0736,3005.8142,3006.1933,3006.1933,1446416
2022-09-23,3006.1933,3018.9053,2992.5216,3012.3577,3012.3577,1406158
2022-09-26,3012.3577,3016.3996,2959.3607,2977.7594,2977.7594,2456812
2022-09-27,2977.7594,2982.0559,2932.1585,2960.0939,2960.0939,1936570
2022-09-28,2960.0939,3009.3231,2936.7715,2985.4435,2985.4435,2298957
2022-09-29,2985.4435,3018.6657,2901.884,2914.4118,2914.4118,1573220
2022-09-30,2914.4118,2970.0104,2905.2796,2946.118,2946.118,1953448
2022-10-03,2946.118,2978.0187,2919.9736,2961.7889,2961.7889,2334350
2022-10-04,2961.7889,3000.7928,2958.3557,2996.3211,2996.3211,2421470
2022-10-05,2996.3211,3041.3348,2989.8433,3032.9182,3032.9182,1945282
2022-10-06,3032.9182,3069.4069,3029.0114,3064.6109,3064.6109,1978914
2022-10-07,3064.6109,3072.6669,3055.7286,3061.2385,3061.2385,2276801
2022-10-10,3061.2385,3080.6765,3056.759,3072.0136,3072.0136,2876070
2022-10-11,3072.0136,3106.7337,3070.5418,3097.8939,3097.8939,1953910
2022-10-12,3097.8939,3134.3325,3083.177,3131.7685,3131.7685,1890571
2022-10-13,3131.7685,3138.1666,3070.2103,3088.7471,3088.7471,2459678
2022-10-14,3088.7471,3105.7855,3081.9966,3095.131,3095.131,1745222
2022-10-17,3095.131,3117.8459,3080.2648,3094.2076,3094.2076,3076307
2022-10-18,3094.2076,3114.6021,3085.0181,3105.0197,3105.0197,1872173
2022-10-19,3105.0197,3123.1891,3068.1516,3078.3599,3078.3599,1742224
2022-10-20,3078.3599,3129.1191,3075.3845,3117.1123,3117.1123,2334370
2022-10-21,3117.1123,3129.2747,2995.878,3013.3012,3013.3012,2677602
2022-10-24,3013.3012,3023.736,2988.4316,2996.3764,2996.3764,2174861
2022-10-25,2996.3764,3047.8095,2992.3784,3033.5528,3033.5528,2140975
2022-10-26,3033.5528,3035.3584,2999.9829,3008.7191,3008.7191,1941558
2022-10-27,3008.7191,3022.4443,3002.3903,3016.8767,3016.8767,1795406
2022-10-28,3016.8767,3036.7991,2945.7418,2965.5995,2965.5995,1926912
2022-10-31,2965.5995,2966.0588,2922.2886,2931.6387,2931.6387,2202785
2022-11-01,2931.6387,2971.6933,2902.7062,2949.2463,2949.2463,2452732
2022-11-02,2949.2463,2956.0283,2907.875,2908.7379,2908.7379,2562274
2022-11-03,2908.7379,2936.4893,2889.0393,2932.0843,2932.0843,2426837
2022-11-04,2932.0843,2973.5243,2909.764,2966.5792,2966.5792,2302840
2022-11-07,2966.5792,2977.6242,2965.9948,2972.5511,2972.5511,2566159
2022-11-08,2972.5511,2975.211,2914.1671,2921.1293,2921.1293,2341553
2022-11-09,2921.1293,2932.6413,2895.8133,2908.065,2908.065,956383
2022-11-10,2908.065,2939.7716,2901.1325,2904.7518,2904.7518,1602803
2022-11-11,2904.7518,2956.9473,2886.3722,2952.0673,2952.0673,1528904
2022-11-14,2952.0673,3022.3802,2941.9982,3016.3606,3016.3606,2285320
2022-11-15,3016.3606,3105.1354,3008.669,3099.5893,3099.5893,2217197
2022-11-16,3099.5893,3146.2472,3079.5609,3132.2097,3132.2097,2259559
2022-11-17,3132.2097,3132.2992,3115.4143,3123.4796,3123.4796,2274923
2022-11-18,3123.4796,3141.927,3115.7698,3128.3129,3128.3129,1882879
2022-11-21,3128.3129,3137.3437,3126.7724,3129.0536,3129.0536,1844437
2022-11-22,3129.0536,3160.4062,3122.281,3147.796,3147.796,2317913
2022-11-23,3147.796,3159.5064,3114.0756,3137.0737,3137.0737,2306512
2022-11-24,3137.0737,3138.488,3106.0991,3120.3331,3120.3331,2452119
2022-11-25,3120.3331,3137.3479,3111.3808,3133.2186,3133.2186,1686984
2022-11-28,3133.2186,3138.2882,3100.2741,3118.9053,3118.9053,1459082
2022-11-29,3118.9053,3185.7778,3105.2274,3174.9612,3174.9612,1765226
2022-11-30,3174.9612,3198.2181,3061.8488,3082.4552,3082.4552,2160874
2022-12-01,3082.4552,3186.5295,3069.4629,3184.2949,3184.2949,1294820
2022-12-02,3184.2949,3193.2319,3163.8234,3174.8332,3174.8332,2141536
2022-12-05,3174.8332,3184.6665,3153.8975,3167.9914,3167.9914,2313051
2022-12-06,3167.9914,3171.7123,3132.3189,3140.9334,3140.9334,2242176
2022-12-07,3140.9334,3148.4549,3091.0483,3098.6351,3098.6351,1855261
2022-12-08,3098.6351,3106.6692,3053.537,3080.2333,3080.2333,2113233
2022-12-09,3080.2333,3114.5303,3065.0235,3108.1602,3108.1602,2196717
2022-12-12,3108.1602,3140.4112,3086.8776,3136.9246,3136.9246,2282035
2022-12-13,3136.9246,3154.0496,3109.7337,3133.4055,3133.4055,2600272
2022-12-14,3133.4055,3148.7857,3122.9445,3147.1515,3147.1515,2367991
2022-12-15,3147.1515,3157.5251,3089.1449,3099.6794,3099.6794,2013919
2022-12-16,3099.6794,3131.5724,3086.9481,3127.4539,3127.4539,1442895
2022-12-19,3127.4539,3147.7767,3110.103,3143.5595,3143.5595,2189040
2022-12-20,3143.5595,3193.3906,3130.8485,3182.0654,3182.0654,1172987
2022-12-21,3182.0654,3218.2334,3176.6802,3217.0804,3217.0804,1851679
2022-12-22,3217.0804,3220.8106,3178.0121,3191.9173,3191.9173,1353843
2022-12-23,3191.9173,3212.0905,3144.421,3152.7109,3152.7109,2163755
2022-12-26,3152.7109,3178.918,3143.1446,3176.411,3176.411,1837405
2022-12-27,3176.411,3183.0441,3149.7066,3157.7933,3157.7933,1894837
2022-12-28,3157.7933,3167.6019,3145.558,3148.4104,3148.4104,2253065
2022-12-29,3148.4104,3152.2508,3134.7099,3140.0687,3140.0687,1348464
2022-12-30,3140.0687,3163.1204,3133.8791,3142.2496,3142.2496,2071581
2023-01-02,3142.2496,3152.0734,3092.8814,3098.0224,3098.0224,2001802
2023-01-03,3098.0224,3124.6301,3087.0227,3114.3967,3114.3967,2259620
2023-01-04,3114.3967,3121.4298,3049.6865,3070.0934,3070.0934,1596386
2023-01-05,3070.0934,3115.2609,3062.5939,3094.8097,3094.8097,1472489
2023-01-06,3094.8097,3119.7315,3094.6397,3109.235,3109.235,2405524
2023-01-09,3109.235,3152.2496,3101.4971,3151.8146,3151.8146,2227792
2023-01-10,3151.8146,3156.0441,3116.2551,3127.527,3127.527,2365288
2023-01-11,3127.527,3132.943,3081.3079,3085.999,3085.999,2764296
2023-01-12,3085.999,3092.5877,3069.1781,3083.9543,3083.9543,2039546
2023-01-13,3083.9543,3089.275,3003.5595,3028.7229,3028.7229,1405541
2023-01-16,3028.7229,3088.3613,3027.1772,3060.4247,3060.4247,2187204
2023-01-17,3060.4247,3068.2775,3027.5073,3037.9638,3037.9638,2110580
2023-01-18,3037.9638,3041.7814,3017.9614,3038.983,3038.983,2235016
2023-01-19,3038.983,3056.449,2948.0118,2962.2306,2962.2306,1733180
2023-01-20,2962.2306,3024.0818,2959.6711,3004.9907,3004.9907,1620705
2023-01-23,3004.9907,3009.7637,2926.4361,2927.4165,2927.4165,1970961
2023-01-24,2927.4165,2931.7006,2910.3164,2928.4052,2928.4052,1841580
2023-01-25,2928.4052,2996.8854,2926.8033,2986.2562,2986.2562,1714736
2023-01-26,2986.2562,3004.9608,2962.3442,3001.6265,3001.6265,2355958
2023-01-27,3001.6265,3008.6527,2983.7105,2988.828,2988.828,926999
2023-01-30,2988.828,2997.6251,2972.2467,2975.1203,2975.1203,1933662
2023-01-31,2975.1203,3020.8041,2966.1425,3003.1503,3003.1503,1670612
2023-02-01,3003.1503,3004.0055,2941.79,2962.5759,2962.5759,1504744
2023-02-02,2962.5759,2964.0334,2953.1014,2957.3862,2957.3862,2015140
2023-02-03,2957.3862,2972.3645,2936.5794,2953.0473,2953.0473,2136634
2023-02-06,2953.0473,2981.7302,2947.6605,2977.9712,2977.9712,1900480
2023-02-07,2977.9712,2998.0806,2957.4732,2957.8766,2957.8766,2330449
2023-02-08,2957.8766,2978.5515,2948.6484,2976.1736,2976.1736,2213255
2023-02-09,2976.1736,3021.2467,2971.3053,3012.845,3012.845,1932891
2023-02-10,3012.845,3012.984,2965.6475,2967.6778,2967.6778,1821453
2023-02-13,2967.6778,2976.8432,2961.7269,2970.7423,2970.7423,1741036
2023-02-14,2970.7423,2977.2574,2913.4626,2919.7749,2919.7749,1985477
2023-02-15,2919.7749,2923.69,2894.8574,2902.6016,2902.6016,2059307
2023-02-16,2902.6016,2911.3677,2857.1251,2860.986,2860.986,2487540
2023-02-17,2860.986,2862.1005,2846.5617,2852.6892,2852.6892,2081839
2023-02-20,2852.6892,2869.8103,2852.6118,2860.9092,2860.9092,2126396
2023-02-21,2860.9092,2898.2031,2858.4641,2891.032,2891.032,2248698
2023-02-22,2891.032,2941.9039,2884.3279,2938.871,2938.871,1723754
2023-02-23,2938.871,2945.753,2915.2744,2925.5698,2925.5698,1711291
2023-02-24,2925.5698,3017.4058,2918.4593,3003.3179,3003.3179,1356867
2023-02-27,3003.3179,3040.6573,2998.7467,3030.4589,3030.4589,1195018
2023-02-28,3030.4589,3075.8428,3024.3082,3066.1656,3066.1656,1949194
2023-03-01,3066.1656,3078.9791,3004.2543,3008.2938,3008.2938,2159982
2023-03-02,3008.2938,3047.913,2994.8463,3033.351,3033.351,1757120
2023-03-03,3033.351,3119.3273,3026.5108,3100.1321,3100.1321,2138214
2023-03-06,3100.1321,3164.4323,3092.958,3145.6373,3145.6373,2445620
2023-03-07,3145.6373,3244.0445,3135.2718,3219.0713,3219.0713,2005926
2023-03-08,3219.0713,3235.2916,3134.7735,3147.3962,3147.3962,2045774
2023-03-09,3147.3962,3164.0824,3111.7045,3119.3965,3119.3965,1924257
2023-03-10,3119.3965,3148.7925,3103.458,3115.2801,3115.2801,2624170
2023-03-13,3115.2801,3138.0737,3096.0579,3135.056,3135.056,2008824
2023-03-14,3135.056,3138.0193,3115.4857,3121.9684,3121.9684,1475430
2023-03-15,3121.9684,3139.2937,3061.094,3075.2177,3075.2177,2376548
2023-03-16,3075.2177,3167.3899,3063.206,3162.5668,3162.5668,2209754
2023-03-17,3162.5668,3187.5792,3127.4672,3138.1489,3138.1489,1710856
2023-03-20,3138.1489,3147.2663,3047.0021,3059.278,3059.278,1625874
2023-03-21,3059.278,3098.2222,3049.3147,3086.8701,3086.8701,1696571
2023-03-22,3086.8701,3092.3303,3060.4751,3070.858,3070.858,2240715
2023-03-23,3070.858,3101.904,3060.9038,3088.5776,3088.5776,1333482
2023-03-24,3088.5776,3108.0513,3049.9942,3058.1343,3058.1343,2521895
2023-03-27,3058.1343,3072.327,3022.8696,3040.2918,3040.2918,2014626
2023-03-28,3040.2918,3066.1968,3019.5395,3060.5944,3060.5944,1711442
2023-03-29,3060.5944,3131.159,3053.6507,3117.3774,3117.3774,1678008
2023-03-30,3117.3774,3132.7685,3078.1687,3105.092,3105.092,1767661
2023-03-31,3105.092,3129.4647,3101.0376,3118.1664,3118.1664,2138628
2023-04-03,3118.1664,3119.4549,3070.0627,3092.1134,3092.1134,1985043
2023-04-04,3092.1134,3114.0892,3089.8509,3106.9759,3106.9759,1345580
2023-04-05,3106.9759,3110.5342,3064.1093,3079.8607,3079.8607,1820820
2023-04-06,3079.8607,3099.7402,3035.9341,3056.6038,3056.6038,2177421
2023-04-07,3056.6038,3066.0741,3017.5026,3022.9889,3022.9889,1546044
2023-04-10,3022.9889,3029.0465,2993.6333,3008.979,3008.979,2032596
2023-04-11,3008.979,3024.7388,2962.3734,2965.5402,2965.5402,2397806
2023-04-12,2965.5402,3000.17,2951.7772,2985.4057,2985.4057,1694361
2023-04-13,2985.4057,3005.3631,2977.0167,2981.2361,2981.2361,2518722
2023-04-14,2981.2361,2987.9525,2958.2232,2966.181,2966.181,2247151
2023-04-17,2966.181,2993.27,2946.3245,2991.0844,2991.0844,2818894
2023-04-18,2991.0844,3052.5433,2980.1035,3028.0053,3028.0053,1539818
2023-04-19,3028.0053,3029.3397,3002.6736,3011.7381,3011.7381,2321577
2023-04-20,3011.7381,3020.2115,2981.139,3010.4214,3010.4214,2193634
2023-04-21,3010.4214,3036.255,2998.2604,3020.7808,3020.7808,2313205
2023-04-24,3020.7808,3065.9604,3009.3266,3055.3362,3055.3362,1767235
2023-04-25,3055.3362,3059.1973,3048.3297,3059.0047,3059.0047,2022838
2023-04-26,3059.0047,3073.618,3004.3554,3006.4288,3006.4288,1045790
2023-04-27,3006.4288,3014.5633,2998.7293,2999.057,2999.057,2124474
2023-04-28,2999.057,3007.8414,2994.2717,3006.7904,3006.7904,2220317
